# Time FM_tx_0 FM_ty_0 FM_tz_0 FM_rz_0 FM_tx_1 FM_ty_1 FM_tz_1 FM_rz_1 FM_tx_2 FM_ty_2 FM_tz_2 FM_rz_2 FM_tx_3 FM_ty_3 FM_tz_3 FM_rz_3 FM_tx_4 FM_ty_4 FM_tz_4 FM_rz_4 FM_tx_5 FM_ty_5 FM_tz_5 FM_rz_5 FM_tx_6 FM_ty_6 FM_tz_6 FM_rz_6 FM_tx_7 FM_ty_7 FM_tz_7 FM_rz_7 FM_tx_8 FM_ty_8 FM_tz_8 FM_rz_8 FM_tx_9 FM_ty_9 FM_tz_9 FM_rz_9 FM_tx_10 FM_ty_10 FM_tz_10 FM_rz_10 FM_tx_11 FM_ty_11 FM_tz_11 FM_rz_11 FM_tx_12 FM_ty_12 FM_tz_12 FM_rz_12 FM_tx_13 FM_ty_13 FM_tz_13 FM_rz_13 FM_tx_14 FM_ty_14 FM_tz_14 FM_rz_14 FM_tx_15 FM_ty_15 FM_tz_15 FM_rz_15 FM_tx_16 FM_ty_16 FM_tz_16 FM_rz_16 FM_tx_17 FM_ty_17 FM_tz_17 FM_rz_17 FM_tx_18 FM_ty_18 FM_tz_18 FM_rz_18 FM_tx_19 FM_ty_19 FM_tz_19 FM_rz_19 FM_tx_20 FM_ty_20 FM_tz_20 FM_rz_20 FM_tx_21 FM_ty_21 FM_tz_21 FM_rz_21 FM_tx_22 FM_ty_22 FM_tz_22 FM_rz_22 FM_tx_23 FM_ty_23 FM_tz_23 FM_rz_23 FM_tx_24 FM_ty_24 FM_tz_24 FM_rz_24 FM_tx_25 FM_ty_25 FM_tz_25 FM_rz_25 FM_tx_26 FM_ty_26 FM_tz_26 FM_rz_26 FM_tx_27 FM_ty_27 FM_tz_27 FM_rz_27 FM_tx_28 FM_ty_28 FM_tz_28 FM_rz_28 FM_tx_29 FM_ty_29 FM_tz_29 FM_rz_29 FM_tx_30 FM_ty_30 FM_tz_30 FM_rz_30 FM_tx_31 FM_ty_31 FM_tz_31 FM_rz_31 FM_tx_32 FM_ty_32 FM_tz_32 FM_rz_32 FM_tx_33 FM_ty_33 FM_tz_33 FM_rz_33 FM_tx_34 FM_ty_34 FM_tz_34 FM_rz_34 FM_tx_35 FM_ty_35 FM_tz_35 FM_rz_35 FM_tx_36 FM_ty_36 FM_tz_36 FM_rz_36 FM_tx_37 FM_ty_37 FM_tz_37 FM_rz_37 FM_tx_38 FM_ty_38 FM_tz_38 FM_rz_38 FM_tx_39 FM_ty_39 FM_tz_39 FM_rz_39 FM_tx_40 FM_ty_40 FM_tz_40 FM_rz_40 FM_tx_41 FM_ty_41 FM_tz_41 FM_rz_41 FM_tx_42 FM_ty_42 FM_tz_42 FM_rz_42 FM_tx_43 FM_ty_43 FM_tz_43 FM_rz_43 FM_tx_44 FM_ty_44 FM_tz_44 FM_rz_44 FM_tx_45 FM_ty_45 FM_tz_45 FM_rz_45 FM_tx_46 FM_ty_46 FM_tz_46 FM_rz_46 FM_tx_47 FM_ty_47 FM_tz_47 FM_rz_47 FM_tx_48 FM_ty_48 FM_tz_48 FM_rz_48 FM_tx_49 FM_ty_49 FM_tz_49 FM_rz_49 FM_tx_50 FM_ty_50 FM_tz_50 FM_rz_50 FM_tx_51 FM_ty_51 FM_tz_51 FM_rz_51 FM_tx_52 FM_ty_52 FM_tz_52 FM_rz_52 FM_tx_53 FM_ty_53 FM_tz_53 FM_rz_53 FM_tx_54 FM_ty_54 FM_tz_54 FM_rz_54 FM_tx_55 FM_ty_55 FM_tz_55 FM_rz_55 FM_tx_56 FM_ty_56 FM_tz_56 FM_rz_56
8.000000 0.000000 0.000000 -100.000000 0.000000 15.965804 18.436904 1.000000 -3.455435 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.706377 17.018741 1.000000 -0.855944 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 16.495368 41.188008 1.000000 -5.245794 0.000000 0.000000 -100.000000 0.000000 23.853270 18.326050 1.000000 -3.679796 10.234899 44.797058 1.000000 -4.521741 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.100000 0.000000 0.000000 -100.000000 0.000000 15.661287 18.535741 1.000000 -3.406621 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.719712 17.003378 1.000000 -1.021208 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 17.157986 42.310139 1.000000 -5.280646 0.000000 0.000000 -100.000000 0.000000 23.788346 18.364809 1.000000 -3.621627 10.222368 44.861988 1.000000 -6.129552 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.200000 0.000000 0.000000 -100.000000 0.000000 15.333301 18.624761 1.000000 -3.395609 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.736907 16.975306 1.000000 -3.330038 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 17.660306 43.096842 1.000000 -5.325556 0.000000 0.000000 -100.000000 0.000000 23.701454 18.410050 1.000000 -3.716286 10.308479 44.875322 1.000000 -2.765884 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.300000 0.000000 0.000000 -100.000000 0.000000 14.962351 18.721068 1.000000 -3.287590 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.702303 16.981905 1.000000 -3.749628 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 18.226188 43.901060 1.000000 -5.193511 0.000000 0.000000 -100.000000 0.000000 23.615919 18.465443 1.000000 -3.672736 10.205434 44.834677 1.000000 -5.605718 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.400000 0.000000 0.000000 -100.000000 0.000000 14.627417 18.770318 1.000000 -3.286801 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.640994 17.024576 1.000000 -6.004239 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 18.759313 44.922299 1.000000 -5.187210 0.000000 0.000000 -100.000000 0.000000 23.473880 18.548884 1.000000 -3.995137 10.242543 44.864530 1.000000 -1.834487 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.500000 0.000000 0.000000 -100.000000 0.000000 14.243383 18.826478 1.000000 -3.291653 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.675997 17.034601 1.000000 -2.544936 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 19.240060 45.857521 1.000000 -5.128743 0.000000 0.000000 -100.000000 0.000000 23.392213 18.642515 1.000000 -3.561329 10.215484 44.764302 1.000000 -5.243316 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.600000 0.000000 0.000000 -100.000000 0.000000 13.882839 18.880991 1.000000 -3.251926 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.625804 17.000508 1.000000 -4.903509 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 19.677215 46.846096 1.000000 -5.175620 0.000000 0.000000 -100.000000 0.000000 23.232614 18.713738 1.000000 -3.653062 10.269657 44.856566 1.000000 -1.793969 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.700000 0.000000 0.000000 -100.000000 0.000000 13.512509 18.922018 1.000000 -3.103817 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.662418 17.189749 1.000000 -1.771730 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 20.243287 47.979421 1.000000 -5.222427 0.000000 0.000000 -100.000000 0.000000 23.092109 18.792601 1.000000 -3.580852 10.248342 44.762648 1.000000 -4.193181 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.800000 0.000000 0.000000 -100.000000 0.000000 13.160426 18.908711 1.000000 -3.257587 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 32.623421 16.998287 1.000000 -1.771730 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 20.820198 49.010708 1.000000 -5.142240 0.000000 0.000000 -100.000000 0.000000 22.882239 18.891214 1.000000 -3.767687 10.198185 44.850411 1.000000 -0.478389 27.054705 12.492002 1.000000 -3.672828 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
8.900000 0.000000 0.000000 -100.000000 0.000000 12.788906 18.952000 1.000000 -3.032462 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 21.301741 50.061102 1.000000 -5.155180 0.000000 0.000000 -100.000000 0.000000 22.685358 19.033589 1.000000 -3.775060 10.266213 44.815134 1.000000 -3.712824 26.608452 12.754210 1.000000 -3.703758 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
