#Time ego_long ego_lat TObj1_long TObj1_lat st_TObj1_long st_TObj1_lat TObj2_long TObj2_lat st_TObj2_long st_TObj2_lat TObj3_long TObj3_lat st_TObj3_long st_TObj3_lat TObj4_long TObj4_lat st_TObj4_long st_TObj4_lat TObj5_long TObj5_lat st_TObj5_long st_TObj5_lat 
0.98,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.02,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.04,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.06,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.08,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.1,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.12,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.14,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.16,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.18,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.2,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.22,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.24,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.26,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.28,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.3,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.32,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.34,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.36,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.38,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.4,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.42,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.44,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.46,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.48,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.5,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.52,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.54,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.56,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.58,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.6,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.62,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.64,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.66,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.68,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.7,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.72,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.74,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.76,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.78,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.8,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.82,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.84,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.86,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.88,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.9,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.92,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.94,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.96,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
1.98,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.02,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.04,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.06,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.08,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.1,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.12,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.14,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.16,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.18,-1,0,-1,0,1,0,-1,0,1,0,-1,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.2,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.22,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.24,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.26,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.28,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.3,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.32,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.34,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.36,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.38,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.4,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.42,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.44,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.46,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.48,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.5,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.52,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.54,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.56,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.58,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.6,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.62,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.64,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.66,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.68,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.7,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.72,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.74,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.76,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.78,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.8,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
2.82,-1,0,-1,0,1,0,-1,0,1,0,0,0,1,0,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99,-9,-9,-99,-99
